id,code,year,fraud,profit_sales,sales_totalasset,roa,leverage,account_receivable,account_payable,inventory,sales,firm_size,totalasset,name_auditor,name_auditor_before,audit,industry,totaldebt,ni,operate_cashflow
VC3.2018,VC3,2018,0,0.0755,0.3440,0.0260,0.5455,"-194,699,722,859","7,194,128,316","92,248,927,808","290,305,049,303",27.46,"843,834,533,730",EY,EY,0,Industrials,"460,272,154,697","21,931,983,413","-181,642,789,381"
VC3.2019,VC3,2019,0,0.1549,0.3218,0.0498,0.5763,"152,304,730,754","130,754,832,901","22,198,684,936","330,005,742,059",27.66,"1,025,506,277,894",EY,EY,0,Industrials,"591,026,987,598","51,113,343,898","-19,883,402,676"
VC3.2020,VC3,2020,0,0.1140,0.0917,0.0105,0.4536,"-35,090,477,294","12,810,481,160","169,570,814,789","122,075,359,671",27.92,"1,331,254,567,014",EY,EY,0,Industrials,"603,837,468,758","13,915,108,733","-163,402,292,810"
VC3.2021,VC3,2021,0,0.3050,0.1322,0.0403,0.4850,"33,811,896,623","133,259,689,427","93,503,022,538","200,866,646,704",28.05,"1,519,857,019,192",EY,EY,0,Industrials,"737,097,158,185","61,261,912,234","-83,905,241,975"
VC3.2022,VC3,2022,0,0.1428,0.1385,0.0198,0.6771,"105,319,476,358","1,777,160,609,991","1,998,374,300,490","514,209,618,219",28.94,"3,713,348,374,521",EY,EY,0,Industrials,"2,514,257,768,176","73,438,575,338","-214,344,372,973"
VC3.2023,VC3,2023,0,0.1751,0.2394,0.0419,0.6022,"75,156,949,199","-485,757,992,185","-246,006,161,643","806,322,344,212",28.85,"3,368,738,802,171",EY,EY,0,Industrials,"2,028,499,775,991","141,148,419,835","-310,675,784,576"
VC6.2017,VC6,2017,0,0.0125,0.7378,0.0092,0.8615,"104,814,206,504","112,154,257,347","18,454,514,393","598,975,020,501",27.42,"811,875,060,276",Deloitte,Deloitte,0,Industrials,"699,400,087,011","7,508,201,212","-62,626,508,099"
VC6.2018,VC6,2018,0,0.0106,0.9272,0.0098,0.8563,"-100,112,808,096","-28,069,162,500","74,963,371,413","726,920,156,609",27.39,"783,991,053,588",Deloitte,Deloitte,0,Industrials,"671,330,924,511","7,693,357,024","42,885,813,317"
VC6.2019,VC6,2019,0,0.0097,1.1205,0.0108,0.8458,"1,786,311,571","-51,804,539,524","-37,056,226,372","820,692,330,904",27.32,"732,434,708,661",Deloitte,Deloitte,0,Industrials,"619,526,384,987","7,941,551,621","3,714,240,964"
VC6.2020,VC6,2020,0,0.0057,1.2469,0.0071,0.8427,"70,130,091,435","-27,243,698,432","-97,641,414,846","876,356,406,809",27.28,"702,851,413,172",Deloitte,Deloitte,0,Industrials,"592,282,686,555","4,992,402,943","-1,708,249,694"
VC6.2021,VC6,2021,0,0.0095,1.4472,0.0137,0.8233,"24,828,326,816","-58,267,725,812","-67,457,012,800","938,638,903,649",27.20,"648,608,137,625",Deloitte,Deloitte,0,Industrials,"534,014,960,743","8,884,450,265","13,417,823,806"
VC6.2022,VC6,2022,0,0.0113,1.1014,0.0125,0.8124,"16,367,137,586","46,133,867,322","31,252,626,076","786,499,293,295",27.29,"714,094,614,687",Deloitte,Deloitte,0,Industrials,"580,148,828,065","8,912,609,740","-20,775,533,063"
VC6.2023,VC6,2023,0,0.0123,1.4731,0.0181,0.8383,"-82,640,223,113","150,104,179,210","65,200,061,115","1,283,261,244,544",27.49,"871,122,263,351",EY,Deloitte,0,Industrials,"730,253,007,275","15,783,351,454","126,852,282,360"
VC7.2017,VC7,2017,0,0.0969,0.5956,0.0577,0.5952,"-13,444,505,556","-242,528,796,543","-154,670,417,428","205,384,509,509",26.57,"344,809,115,823",KPMG,AASC,0,Industrials,"205,237,974,784","19,907,709,160","-59,180,514,271"
VC7.2018,VC7,2018,0,0.1563,0.2739,0.0428,0.4630,"239,523,271,639","11,957,181,554","-65,806,440,769","128,494,992,450",26.87,"469,064,952,545",AVA,KPMG,3,Industrials,"217,195,156,338","20,089,945,626","-191,473,940,459"
VC7.2019,VC7,2019,0,0.0948,0.2845,0.0270,0.4396,"91,812,344,435","-19,671,083,235","4,274,591,381","127,826,097,960",26.83,"449,375,552,560",AVA,AVA,1,Industrials,"197,524,073,103","12,113,155,685","-102,996,699,484"
VC7.2020,VC7,2020,0,0.0713,0.2543,0.0181,0.4362,"-240,580,301,907","4,665,709,933","-963,872,780","117,878,258,051",26.86,"463,554,236,556",AVA,AVA,1,Industrials,"202,189,783,036","8,407,633,257","218,497,329,543"
VC7.2021,VC7,2021,0,0.0842,0.1631,0.0137,0.3285,"153,669,669,496","48,727,383,574","13,545,383,335","124,563,547,379",27.36,"763,804,630,784",AVA,AVA,1,Industrials,"250,917,166,610","10,491,151,145","-148,664,503,884"
VC7.2022,VC7,2022,0,0.0399,0.3868,0.0155,0.3791,"140,083,533,162","67,787,938,381","-7,286,414,903","325,139,450,897",27.46,"840,676,220,915",AVA,AVA,1,Industrials,"318,705,104,991","12,988,882,403","-84,693,883,371"
VC7.2023,VC7,2023,0,0.1137,0.2508,0.0285,0.2989,"589,547,128,184","126,370,174,780","6,563,677,443","373,424,320,568",28.03,"1,489,039,778,365",AVA,AVA,1,Industrials,"445,075,279,771","42,466,970,398","-414,397,794,161"
VC9.2017,VC9,2017,0,0.0119,0.6311,0.0075,0.8869,"135,846,259,726","310,696,636,984","191,063,784,226","1,063,354,273,631",28.15,"1,684,956,258,075",KPMG,KPMG,0,Industrials,"1,494,424,832,965","12,607,920,571","8,364,852,126"
VC9.2018,VC9,2018,0,0.0059,0.8819,0.0052,0.8827,"63,734,178,488","-108,342,056,034","-130,663,549,094","1,384,872,394,858",28.08,"1,570,296,454,850",Deloitte,KPMG,0,Industrials,"1,386,082,776,931","8,151,636,010","-53,418,771,035"
VC9.2019,VC9,2019,0,0.0008,0.7445,0.0006,0.8790,"71,347,516,304","-117,469,377,643","-80,347,032,261","1,074,503,478,578",28.00,"1,443,211,784,278",Deloitte,Deloitte,0,Industrials,"1,268,613,399,288","910,387,071","-150,696,960,390"
VC9.2020,VC9,2020,0,-0.0279,0.5952,-0.0166,0.8779,"-57,764,429,577","-163,535,453,419","-107,198,330,230","749,165,745,290",27.86,"1,258,738,354,470",AASCN,Deloitte,3,Industrials,"1,105,077,945,869","-20,937,976,389","138,290,989,300"
VC9.2021,VC9,2021,0,0.0081,0.1767,0.0014,0.9919,"34,070,294,120","73,282,108,806","-95,625,786,069","209,881,535,293",27.80,"1,187,926,618,579",AASCN,AASCN,1,Industrials,"1,178,360,054,675","1,691,182,045","102,838,677,661"
VC9.2022,VC9,2022,0,0.0047,0.3322,0.0016,0.9904,"-25,177,515,631","-3,825,823,105","-40,744,555,180","394,024,950,197",27.80,"1,185,953,435,842",AASCN,AASCN,1,Industrials,"1,174,534,231,570","1,852,640,368","95,655,942,251"
VC9.2023,VC9,2023,0,0.0052,0.2695,0.0014,0.9371,"-255,898,197,239","-240,891,524,105","-26,728,237,009","268,465,172,567",27.63,"996,283,075,853",CPA,AASCN,2,Industrials,"933,642,707,465","1,396,164,116","-38,823,604,770"
VCA.2017,VCA,2017,0,0.0338,4.5181,0.1529,0.3664,"72,101,340,834","61,258,164,556","15,925,710,944","1,907,901,687,501",26.77,"422,275,495,992",AASC,AASC,1,Materials,"154,704,996,543","64,568,875,273","50,799,581,738"
VCA.2018,VCA,2018,0,0.0127,4.1290,0.0525,0.5911,"2,028,812,401","206,477,959,430","221,784,618,087","2,522,820,554,976",27.14,"611,006,379,448",AASC,AASC,1,Materials,"361,182,955,973","32,097,073,408","-218,038,690,117"
VCA.2019,VCA,2019,0,0.0113,4.3973,0.0498,0.5544,"-26,366,102,733","-79,866,687,871","-95,919,991,105","2,231,355,645,625",26.95,"507,437,715,718",Deloitte,AASC,0,Materials,"281,316,268,102","25,293,897,481","122,888,717,085"
VCA.2020,VCA,2020,0,0.0097,6.9414,0.0673,0.2923,"-57,985,860,571","-189,839,867,053","-148,139,386,826","2,172,546,820,855",26.47,"312,981,945,991",AASC,Deloitte,3,Materials,"91,476,401,049","21,066,170,074","301,566,715,806"
VCA.2021,VCA,2021,0,0.0139,4.5306,0.0628,0.5846,"66,908,413,408","247,019,225,358","238,554,697,998","2,623,096,461,293",27.08,"578,976,179,969",AASC,AASC,1,Materials,"338,495,626,407","36,383,653,620","-248,462,289,640"
VCA.2022,VCA,2022,0,-0.0025,6.2943,-0.0159,0.5022,"-25,883,817,271","-151,955,606,490","-157,827,156,346","2,337,977,763,437",26.64,"371,443,238,658",AASC,AASC,1,Materials,"186,540,019,917","-5,899,703,821","140,228,069,742"
VCA.2023,VCA,2023,0,0.0042,6.1099,0.0258,0.3200,"-42,127,013,256","-96,084,132,450","-27,515,695,850","1,726,954,696,995",26.37,"282,650,237,142",AASC,AASC,1,Materials,"90,455,887,467","7,291,130,934","102,597,916,053"
VCC.2017,VCC,2017,0,0.0122,1.3079,0.0160,0.7746,"-53,080,750,429","-71,053,464,947","31,130,683,353","903,920,335,190",27.26,"691,120,164,204",KPMG,KPMG,0,Industrials,"535,371,845,230","11,027,134,160","-109,970,802,491"
VCC.2018,VCC,2018,0,0.0125,1.3771,0.0172,0.7919,"-37,258,574,149","56,794,639,501","56,224,797,037","1,029,757,320,137",27.34,"747,773,809,162",Deloitte,KPMG,0,Industrials,"592,166,484,731","12,826,061,115","82,285,963,481"
VCC.2019,VCC,2019,0,0.0138,1.2536,0.0173,0.8069,"112,471,724,524","61,655,691,025","-26,694,800,455","1,015,709,688,102",27.42,"810,255,761,269",Deloitte,Deloitte,0,Industrials,"653,822,175,756","14,046,208,150","-62,424,461,048"
VCC.2020,VCC,2020,0,0.0076,0.9434,0.0072,0.8286,"60,325,650,025","72,229,287,160","35,947,990,717","826,703,862,992",27.50,"876,272,381,428",EY,Deloitte,0,Industrials,"726,051,462,916","6,287,332,999","-63,848,373,964"
VCC.2021,VCC,2021,0,0.0083,0.8663,0.0072,0.8487,"27,014,334,533","119,255,783,267","120,977,481,167","862,843,340,993",27.63,"995,966,376,208",EY,EY,0,Industrials,"845,307,246,183","7,155,811,513","50,979,053,291"
VCC.2022,VCC,2022,0,0.0083,0.8453,0.0070,0.8725,"19,855,321,381","194,897,322,895","103,990,899,891","1,007,771,649,372",27.81,"1,192,238,170,992",EY,EY,0,Industrials,"1,040,204,569,078","8,370,334,850","112,642,319,951"
VCC.2023,VCC,2023,0,0.0069,0.9321,0.0065,0.7883,"25,846,328,982","-27,188,427,101","32,317,561,866","1,197,807,420,974",27.88,"1,285,015,371,811",EY,EY,0,Industrials,"1,013,016,141,977","8,304,515,881","-114,141,378,614"
VCF.2017,VCF,2017,0,0.1106,0.9322,0.1031,0.7865,"-13,921,373,021","1,827,963,391,038","83,252,313,070","3,340,245,564,366",28.91,"3,583,343,144,218",KPMG,KPMG,0,Consumer Staples,"2,818,126,415,213","369,342,836,155","294,285,740,247"
VCF.2018,VCF,2018,0,0.1844,1.5586,0.2874,0.3674,"1,051,257,034,535","-2,003,683,918,940","-4,462,332,221","3,454,856,973,562",28.43,"2,216,636,536,758",KPMG,KPMG,0,Consumer Staples,"814,442,496,273","636,977,311,480","-505,596,018,229"
VCF.2019,VCF,2019,0,0.2184,1.3943,0.3046,0.3520,"118,962,555,911","-31,184,632,157","-62,551,099,195","3,102,829,367,605",28.43,"2,225,328,837,254",KPMG,KPMG,0,Consumer Staples,"783,257,864,116","677,776,172,653","659,015,250,201"
VCF.2020,VCF,2020,0,0.2484,1.3615,0.3381,0.2971,"-41,583,803,625","-149,915,261,844","27,518,326,820","2,902,455,374,781",28.39,"2,131,779,342,228",KPMG,KPMG,0,Consumer Staples,"633,342,602,272","720,844,141,818","1,565,744,435,859"
VCF.2021,VCF,2021,0,0.1931,1.1406,0.2203,0.3511,"-1,042,009,072,180","49,744,544,861","-3,500,313,007","2,219,081,722,078",28.30,"1,945,577,678,281",KPMG,KPMG,0,Consumer Staples,"683,087,147,133","428,532,166,192","592,178,162,284"
VCF.2022,VCF,2022,0,0.1442,1.0503,0.1515,0.2105,"1,044,704,905,636","-239,669,049,043","139,597,845,449","2,212,293,318,845",28.38,"2,106,250,037,270",KPMG,KPMG,0,Consumer Staples,"443,418,098,090","319,106,724,991","-203,190,047,413"
VCF.2023,VCF,2023,0,0.1897,0.8924,0.1693,0.2052,"383,637,386,978","102,203,944,269","-163,343,587,142","2,372,453,654,448",28.61,"2,658,406,811,294",KPMG,KPMG,0,Consumer Staples,"545,622,042,359","449,952,829,755","655,730,269,811"
VCG.2017,VCG,2017,0,0.1495,0.5038,0.0753,0.6367,"-141,001,093,128","-1,593,939,221,746","-391,648,361,344","10,897,798,936,703",30.71,"21,629,224,399,293",Deloitte,KPMG,0,Industrials,"13,771,144,707,310","1,629,138,387,815","397,729,139,304"
VCG.2018,VCG,2018,0,0.0654,0.4845,0.0317,0.6080,"-237,554,247,676","-1,559,175,673,848","-283,090,116,644","9,731,057,321,539",30.63,"20,085,186,895,487",Deloitte,Deloitte,0,Industrials,"12,211,969,033,462","636,744,882,289","-50,082,444,055"
VCG.2019,VCG,2019,0,0.0827,0.4922,0.0407,0.5994,"1,149,942,477,517","-631,919,035,945","-1,113,664,954,489","9,508,205,546,828",30.59,"19,318,370,537,563",Deloitte,Deloitte,0,Industrials,"11,580,049,997,517","786,630,975,724","-1,493,163,113,098"
VCG.2020,VCG,2020,0,0.3045,0.2831,0.0862,0.6347,"-213,122,974,348","866,725,836,106","-101,205,355,283","5,551,586,317,863",30.61,"19,609,980,551,083",EY,Deloitte,0,Industrials,"12,446,775,833,623","1,690,315,661,139","-25,211,000,199"
VCG.2021,VCG,2021,0,0.0904,0.1857,0.0168,0.7537,"5,558,209,418,440","10,895,014,926,384","1,246,026,183,687","5,750,687,627,777",31.06,"30,969,415,584,425",EY,EY,0,Industrials,"23,341,790,760,007","519,925,680,223","394,412,392,280"
VCG.2022,VCG,2022,0,0.1101,0.2642,0.0291,0.6897,"-4,005,676,280,986","-1,273,146,888,850","3,614,170,401,091","8,452,904,869,730",31.10,"31,999,304,114,074",EY,EY,0,Industrials,"22,068,643,871,157","930,757,994,625","-1,766,725,175,414"
VCG.2023,VCG,2023,0,0.0312,0.4141,0.0129,0.6664,"-2,154,484,819,368","-1,615,322,997,038","-192,439,535,543","12,709,754,496,075",31.06,"30,694,370,036,093",EY,EY,0,Industrials,"20,453,320,874,119","396,437,714,817","3,648,316,284,379"
VCM.2017,VCM,2017,0,0.0877,0.9018,0.0791,0.5227,"-17,466,829,679","-31,751,200,489","1,750,684,913","132,866,787,267",25.72,"147,338,834,960",Deloitte,Deloitte,0,Industrials,"77,019,745,328","11,656,773,855","-3,179,434,055"
VCM.2018,VCM,2018,0,0.1439,0.5480,0.0788,0.5163,"18,595,928,634","-2,069,471,191","-3,385,913,771","79,562,937,961",25.70,"145,181,717,922",Deloitte,Deloitte,0,Industrials,"74,950,274,137","11,446,820,764","-11,025,847,432"
VCM.2019,VCM,2019,0,0.0932,0.7261,0.0676,0.4213,"-18,493,492,804","-22,421,395,892","527,703,225","90,545,158,418",25.55,"124,695,622,280",Deloitte,Deloitte,0,Industrials,"52,528,878,245","8,435,300,250","8,004,589,965"
VCM.2020,VCM,2020,0,0.3009,0.2670,0.0803,0.2815,"-5,342,537,356","-23,889,694,341","-2,772,982,650","27,162,064,399",25.35,"101,735,479,719",EY,Deloitte,0,Industrials,"28,639,183,904","8,173,551,780","-6,136,069,700"
VCM.2021,VCM,2021,0,0.0335,0.3163,0.0106,0.2242,"-2,749,209,901","-8,105,456,780","92,695,739","28,977,187,094",25.24,"91,601,121,215",AASC,EY,3,Industrials,"20,533,727,124","971,098,276","-1,717,092,148"
VCM.2022,VCM,2022,0,0.0125,0.1915,0.0024,0.2880,"2,248,416,582","6,795,210,189","-217,005,947","18,166,693,044",25.28,"94,878,750,302",AASC,AASC,1,Industrials,"27,328,937,313","226,418,898","4,267,748,074"
VCM.2023,VCM,2023,0,0.0345,0.2897,0.0100,0.2131,"-837,496,466","-9,000,349,740","1,159,347,878","24,916,530,851",25.18,"85,993,704,722",AASC,AASC,1,Industrials,"18,328,587,573","859,304,160","-8,710,784,731"
VCS.2017,VCS,2017,0,0.2577,1.1425,0.2944,0.3711,"251,887,198,002","-476,930,815,244","55,761,060,936","4,352,524,092,876",28.97,"3,809,754,626,699",EY,EY,0,Materials,"1,413,864,163,277","1,121,777,856,583","707,322,926,385"
VCS.2018,VCS,2018,0,0.2484,1.0268,0.2551,0.3800,"298,693,917,000","259,910,605,355","472,861,342,645","4,522,435,184,761",29.11,"4,404,327,304,901",EY,EY,0,Materials,"1,673,774,768,632","1,123,543,855,089","321,031,897,580"
VCS.2019,VCS,2019,0,0.2532,0.9973,0.2525,0.3824,"665,459,092,936","461,295,966,684","-73,047,531,515","5,568,613,461,812",29.35,"5,583,756,729,829",EY,EY,0,Materials,"2,135,070,735,316","1,410,114,613,076","885,376,203,339"
VCS.2020,VCS,2020,0,0.2517,0.9371,0.2359,0.3629,"37,765,860,041","62,442,537,828","101,215,961,716","5,674,600,425,338",29.43,"6,055,334,343,933",EY,EY,0,Materials,"2,197,513,273,144","1,428,419,763,711","1,260,453,205,002"
VCS.2021,VCS,2021,0,0.2493,1.0312,0.2571,0.2929,"495,242,164,612","-178,796,721,489","-24,895,435,413","7,108,211,833,610",29.56,"6,892,913,568,363",EY,EY,0,Materials,"2,018,716,551,655","1,772,059,864,055","1,094,609,315,672"
VCS.2022,VCS,2022,0,0.2023,0.8618,0.1743,0.2612,"-698,423,092,508","-297,549,356,948","587,593,224,416","5,679,350,995,019",29.52,"6,589,904,840,964",EY,EY,0,Materials,"1,721,167,194,707","1,148,702,304,551","1,191,806,516,976"
VCS.2023,VCS,2023,0,0.1940,0.6745,0.1309,0.2292,"-533,057,327,336","-238,736,818,637","66,362,544,689","4,363,038,846,159",29.50,"6,468,248,784,341",EY,EY,0,Materials,"1,482,430,376,070","846,380,429,683","1,329,441,954,611"
VDL.2017,VDL,2017,0,0.0354,2.2703,0.0804,0.2965,"-4,116,369,233","24,401,928,388","30,575,738,916","591,775,327,828",26.29,"260,662,494,655",A&C,A&C,1,Consumer Staples,"77,291,254,088","20,957,231,046","12,962,322,285"
VDL.2018,VDL,2018,0,0.0368,2.3440,0.0862,0.1450,"-10,970,087,848","-45,726,569,209","-40,522,708,338","510,389,460,656",26.11,"217,739,241,896",A&C,A&C,1,Consumer Staples,"31,564,684,879","18,769,028,077","33,138,150,517"
VDL.2019,VDL,2019,0,0.0532,1.3120,0.0698,0.2400,"-7,050,923,030","28,785,619,570","14,823,431,314","329,849,583,281",26.25,"251,418,434,128",A&C,A&C,1,Consumer Staples,"60,350,304,449","17,544,678,866","24,816,692,437"
VDL.2020,VDL,2020,0,0.0402,1.3013,0.0523,0.1063,"4,457,778,174","-36,338,245,098","-24,189,919,038","294,072,031,676",26.14,"225,976,845,867",AASC,A&C,2,Consumer Staples,"24,012,059,351","11,819,903,958",0
VDL.2021,VDL,2021,0,0.0161,1.1402,0.0183,0.1112,"8,472,280,952","1,880,575,135","2,415,096,821","265,536,668,920",26.17,"232,881,763,073",AASC,AASC,1,Consumer Staples,"25,892,634,486","4,270,593,508","5,592,927,956"
VDL.2022,VDL,2022,0,-0.0115,0.8240,-0.0095,0.1296,"-16,220,021,952","4,644,019,632","34,952,351,675","194,109,819,692",26.19,"235,560,539,196",AASC,AASC,1,Consumer Staples,"30,536,654,118","-2,231,164,237",0
VDL.2023,VDL,2023,0,-0.1562,1.0465,-0.1634,0.0668,"-16,293,976,423","-18,049,102,185","-47,320,731,025","195,650,099,371",25.95,"186,956,669,950",AASC,AASC,1,Consumer Staples,"12,487,551,933","-30,554,767,062",0
VDP.2017,VDP,2017,0,0.1371,0.8115,0.1113,0.2625,"-20,003,001,217","3,176,961,632","36,166,322,287","421,548,210,986",26.98,"519,475,436,067",AASC,AASC,1,Health Care,"136,357,098,214","57,792,093,229","36,431,545,878"
VDP.2018,VDP,2018,0,0.1068,0.8043,0.0859,0.3200,"69,603,963,969","58,666,913,221","8,588,284,399","490,143,604,866",27.14,"609,385,430,913",AISC,AASC,2,Health Care,"195,024,011,435","52,337,295,747","352,722,747"
VDP.2019,VDP,2019,0,0.0705,0.9510,0.0671,0.3586,"14,578,517,166","42,658,951,607","47,465,958,883","630,372,631,027",27.22,"662,853,990,024",AISC,AISC,1,Health Care,"237,682,963,042","44,465,713,748","-30,814,812,918"
VDP.2020,VDP,2020,0,0.0714,0.7842,0.0560,0.3926,"57,959,656,826","114,042,630,022","37,981,915,058","702,450,328,963",27.52,"895,798,183,721",RSM,AISC,2,Health Care,"351,725,593,064","50,181,431,975","-15,613,410,598"
VDP.2021,VDP,2021,0,0.0731,0.7989,0.0584,0.4337,"30,919,471,668","95,647,847,705","94,948,588,111","824,117,959,427",27.66,"1,031,599,035,133",RSM,RSM,1,Health Care,"447,373,440,769","60,217,022,265","-34,493,400,687"
VDP.2022,VDP,2022,0,0.0672,0.9923,0.0667,0.4315,"-18,970,623,625","28,227,504,056","16,741,013,747","1,093,707,278,171",27.73,"1,102,194,442,430",RSM,RSM,1,Health Care,"475,600,944,825","73,548,373,765","11,053,783,820"
VDP.2023,VDP,2023,0,0.0746,0.9840,0.0734,0.3306,"-29,944,430,808","-114,137,748,554","-44,593,529,503","1,075,906,262,997",27.72,"1,093,445,379,264",AASC,RSM,2,Health Care,"361,463,196,271","80,218,843,610","108,743,693,493"
VE1.2017,VE1,2017,0,0.0072,0.4133,0.0030,0.1163,"7,296,932,429","407,171,888","-2,845,344,205","25,906,461,681",24.86,"62,686,851,846",AVA,AVA,1,Industrials,"7,292,913,597","186,303,675","-6,570,836,857"
VE1.2018,VE1,2018,0,-2.0135,0.2339,-0.4709,0.1034,"-14,880,641,860","-3,102,403,932","-3,283,956,971","9,474,034,003",24.42,"40,508,339,084",AVA,AVA,1,Industrials,"4,190,509,665","-19,076,108,830","7,163,798,274"
VE1.2019,VE1,2019,0,0.2788,0.2748,0.0766,0.0873,"1,084,866,551","-399,846,200","113,687,001","11,936,182,797",24.49,"43,436,615,285",AVA,AVA,1,Industrials,"3,790,663,465","3,328,122,401","1,248,580,356"
VE1.2020,VE1,2020,0,-0.8193,0.1968,-0.1612,0.0486,"-1,230,409,548","-2,058,558,477","629,368,115","7,012,442,624",24.30,"35,632,446,740",AVA,AVA,1,Industrials,"1,732,104,988","-5,745,610,068","-5,634,984,509"
VE1.2021,VE1,2021,0,0.0796,0.3850,0.0306,0.0697,"11,206,513,324","893,229,816","-185,490,312","14,508,803,001",24.35,"37,680,468,783",AVA,AVA,1,Industrials,"2,625,334,804","1,154,792,227","-11,978,594,743"
VE1.2022,VE1,2022,0,-1.1779,0.1333,-0.1570,0.0433,"-5,604,199,574","-1,263,597,162","-217,502,952","4,195,669,163",24.17,"31,474,666,823",VAE,VAE,1,Industrials,"1,361,737,642","-4,942,204,798","4,395,964,807"
VE1.2023,VE1,2023,0,-0.6156,0.2118,-0.1304,0.0592,"-376,945,178","301,804,795","1,200,166,814","5,953,961,849",24.06,"28,111,379,581",AVA,AVA,1,Industrials,"1,663,542,437","-3,665,092,037","-2,672,679,935"
VE3.2017,VE3,2017,0,0.0343,1.4707,0.0505,0.5436,"-13,695,485,707","-7,431,306,280","5,596,058,203","57,072,773,858",24.38,"38,805,463,914",IFC,IFC,1,Industrials,"21,095,428,687","1,959,566,517","-697,960,964"
VE3.2018,VE3,2018,0,0.0074,0.9316,0.0069,0.6331,"775,083,472","6,606,116,764","1,419,904,925","40,762,667,316",24.50,"43,754,040,797",RSM,IFC,2,Industrials,"27,701,545,451","302,026,636","4,262,491,457"
VE3.2019,VE3,2019,0,0.0151,1.5280,0.0230,0.6008,"-1,912,664,647","-2,060,334,672","959,898,604","65,207,320,598",24.48,"42,676,099,699",RSM,RSM,1,Industrials,"25,641,210,779","982,393,574","1,495,261,664"
VE3.2020,VE3,2020,0,0.0166,0.7772,0.0129,0.6605,"615,068,226","8,819,457,026","2,442,749,028","40,547,596,793",24.68,"52,170,455,945",AISC,RSM,2,Industrials,"34,460,667,805","674,899,220","-4,666,572,724"
